query_key,event_group_key,display_name,normalized_name,query_kind,query,query_url
attending_history_query_olajumoke-o-fadugba-upenn-profile-or-cv-site-upenn-edu-olajumoke-o-fadug_c410b36d18fb,olajumoke o fadugba,"Olajumoke O. Fadugba, MD",olajumoke o fadugba,upenn_profile_or_cv,"site:upenn.edu ""Olajumoke O. Fadugba, MD"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Olajumoke+O.+Fadugba%2C+MD%22+fellowship+OR+residency
attending_history_query_pallavi-kumar-historical-penn-training-pallavi-kumar-md-mph-hospital-of-_739176ed7085,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,historical_penn_training,"""Pallavi Kumar, MD, MPH"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Pallavi+Kumar%2C+MD%2C+MPH%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_pallavi-kumar-historical-penn-training-pallavi-kumar-md-mph-penn-medicin_fcf467711cbf,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,historical_penn_training,"""Pallavi Kumar, MD, MPH"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Pallavi+Kumar%2C+MD%2C+MPH%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_pallavi-kumar-historical-penn-training-pallavi-kumar-md-mph-penn-fellows_a71a8210d273,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,historical_penn_training,"""Pallavi Kumar, MD, MPH"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Pallavi+Kumar%2C+MD%2C+MPH%22+%22Penn%22+fellowship
attending_history_query_pallavi-kumar-historical-penn-training-pallavi-kumar-md-mph-university-o_1bebd8b821c4,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,historical_penn_training,"""Pallavi Kumar, MD, MPH"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Pallavi+Kumar%2C+MD%2C+MPH%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_pallavi-kumar-historical-penn-training-pallavi-kumar-hospital-of-the-uni_763196976b2f,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,historical_penn_training,"""pallavi kumar"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22pallavi+kumar%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_pallavi-kumar-historical-penn-training-pallavi-kumar-penn-fellowship_eac91fd891b9,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,historical_penn_training,"""pallavi kumar"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22pallavi+kumar%22+%22Penn%22+fellowship
attending_history_query_pallavi-kumar-historical-penn-training-pallavi-kumar-university-of-penns_3643795223c0,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,historical_penn_training,"""pallavi kumar"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22pallavi+kumar%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_pallavi-kumar-historical-penn-training-pallavi-kumar-university-of-penns_948bb7c4e48b,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,historical_penn_training,"""pallavi kumar"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22pallavi+kumar%22+%22University+of+Pennsylvania%22+residency
attending_history_query_pallavi-kumar-historical-roster-or-alumni-pallavi-kumar-md-mph-penn-clas_3f19aba97170,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,historical_roster_or_alumni,"""Pallavi Kumar, MD, MPH"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Pallavi+Kumar%2C+MD%2C+MPH%22+Penn+%22class+of%22+resident+fellow
attending_history_query_pallavi-kumar-historical-roster-or-alumni-pallavi-kumar-md-mph-penn-alum_3bc4d4186f32,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,historical_roster_or_alumni,"""Pallavi Kumar, MD, MPH"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Pallavi+Kumar%2C+MD%2C+MPH%22+Penn+alumni+fellow+resident
attending_history_query_pallavi-kumar-official-penn-profile-site-pennmedicine-org-pallavi-kumar-_62b92b5c734f,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,official_penn_profile,"site:pennmedicine.org ""Pallavi Kumar, MD, MPH""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Pallavi+Kumar%2C+MD%2C+MPH%22
attending_history_query_pallavi-kumar-official-penn-profile-site-pennmedicine-org-pallavi-kumar_93667030fdb4,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,official_penn_profile,"site:pennmedicine.org ""pallavi kumar""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22pallavi+kumar%22
attending_history_query_pallavi-kumar-upenn-profile-or-cv-site-med-upenn-edu-pallavi-kumar-md-mp_edba488dbbce,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,upenn_profile_or_cv,"site:med.upenn.edu ""Pallavi Kumar, MD, MPH"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Pallavi+Kumar%2C+MD%2C+MPH%22+CV+OR+%22curriculum+vitae%22
attending_history_query_pallavi-kumar-upenn-profile-or-cv-site-upenn-edu-pallavi-kumar-md-mph-fe_28485ceb22bb,pallavi kumar,"Pallavi Kumar, MD, MPH",pallavi kumar,upenn_profile_or_cv,"site:upenn.edu ""Pallavi Kumar, MD, MPH"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Pallavi+Kumar%2C+MD%2C+MPH%22+fellowship+OR+residency
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin-gleeson-md-_e696ef2b28a5,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""Patrick Kevin Gleeson, MD, MSCE"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin_6ae56d124b8a,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""Patrick Kevin Gleeson, MD, MSCE"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin-gleeson-md-_6ae56d124b8a,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""Patrick Kevin Gleeson, MD, MSCE"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin_0c630c53e097,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""Patrick Kevin Gleeson, MD, MSCE"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+%22Penn%22+fellowship
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin-gleeson-md-_0c630c53e097,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""Patrick Kevin Gleeson, MD, MSCE"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+%22Penn%22+fellowship
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin_a58659b40682,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""Patrick Kevin Gleeson, MD, MSCE"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin-gleeson-md-_a58659b40682,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""Patrick Kevin Gleeson, MD, MSCE"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin-gleeson-hos_07cd93c9394f,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""patrick kevin gleeson"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22patrick+kevin+gleeson%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin_c12da814bfb1,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""patrick kevin gleeson"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22patrick+kevin+gleeson%22+%22Penn%22+fellowship
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin-gleeson-pen_c12da814bfb1,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""patrick kevin gleeson"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22patrick+kevin+gleeson%22+%22Penn%22+fellowship
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin_324a6d7b8ef9,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""patrick kevin gleeson"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22patrick+kevin+gleeson%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin-gleeson-uni_324a6d7b8ef9,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""patrick kevin gleeson"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22patrick+kevin+gleeson%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_patrick-kevin-gleeson-historical-penn-training-patrick-kevin-gleeson-uni_59ca2d8cbfbb,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_penn_training,"""patrick kevin gleeson"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22patrick+kevin+gleeson%22+%22University+of+Pennsylvania%22+residency
attending_history_query_patrick-kevin-gleeson-historical-roster-or-alumni-patrick-kevin-gleeson-_6bcf62e2488c,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_roster_or_alumni,"""Patrick Kevin Gleeson, MD, MSCE"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+Penn+%22class+of%22+resident+fellow
attending_history_query_patrick-kevin-gleeson-historical-roster-or-alumni-patrick-ke_dcd25ee0790b,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_roster_or_alumni,"""Patrick Kevin Gleeson, MD, MSCE"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+Penn+alumni+fellow+resident
attending_history_query_patrick-kevin-gleeson-historical-roster-or-alumni-patrick-kevin-gleeson-_dcd25ee0790b,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,historical_roster_or_alumni,"""Patrick Kevin Gleeson, MD, MSCE"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+Penn+alumni+fellow+resident
attending_history_query_patrick-kevin-gleeson-official-penn-profile-site-pennmedicin_abf65fb46d13,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,official_penn_profile,"site:pennmedicine.org ""Patrick Kevin Gleeson, MD, MSCE""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22
attending_history_query_patrick-kevin-gleeson-official-penn-profile-site-pennmedicine-org-patric_abf65fb46d13,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,official_penn_profile,"site:pennmedicine.org ""Patrick Kevin Gleeson, MD, MSCE""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22
attending_history_query_patrick-kevin-gleeson-official-penn-profile-site-pennmedicin_7a11b90e08d8,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,official_penn_profile,"site:pennmedicine.org ""patrick kevin gleeson""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22patrick+kevin+gleeson%22
attending_history_query_patrick-kevin-gleeson-official-penn-profile-site-pennmedicine-org-patric_7a11b90e08d8,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,official_penn_profile,"site:pennmedicine.org ""patrick kevin gleeson""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22patrick+kevin+gleeson%22
attending_history_query_patrick-kevin-gleeson-upenn-profile-or-cv-site-med-upenn-edu-patrick-kev_26360689a0f3,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,upenn_profile_or_cv,"site:med.upenn.edu ""Patrick Kevin Gleeson, MD, MSCE"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+CV+OR+%22curriculum+vitae%22
attending_history_query_patrick-kevin-gleeson-upenn-profile-or-cv-site-upenn-edu-pat_2cce73b80ab5,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,upenn_profile_or_cv,"site:upenn.edu ""Patrick Kevin Gleeson, MD, MSCE"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+fellowship+OR+residency
attending_history_query_patrick-kevin-gleeson-upenn-profile-or-cv-site-upenn-edu-patrick-kevin-g_2cce73b80ab5,patrick kevin gleeson,"Patrick Kevin Gleeson, MD, MSCE",patrick kevin gleeson,upenn_profile_or_cv,"site:upenn.edu ""Patrick Kevin Gleeson, MD, MSCE"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Patrick+Kevin+Gleeson%2C+MD%2C+MSCE%22+fellowship+OR+residency
attending_history_query_pavle-s-milutinovic-historical-penn-training-pavle-s-milutinovic-md-phd-_3df0131798e8,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,historical_penn_training,"""Pavle S. Milutinovic, MD, PhD"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Pavle+S.+Milutinovic%2C+MD%2C+PhD%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_pavle-s-milutinovic-historical-penn-training-pavle-s-milutinovic-md-phd-_452bb0974115,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,historical_penn_training,"""Pavle S. Milutinovic, MD, PhD"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Pavle+S.+Milutinovic%2C+MD%2C+PhD%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_pavle-s-milutinovic-historical-penn-training-pavle-s-milutinovic-md-phd-_58ff09ac7b20,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,historical_penn_training,"""Pavle S. Milutinovic, MD, PhD"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Pavle+S.+Milutinovic%2C+MD%2C+PhD%22+%22Penn%22+fellowship
attending_history_query_pavle-s-milutinovic-historical-penn-training-pavle-s-milutinovic-md-phd-_40f687556c41,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,historical_penn_training,"""Pavle S. Milutinovic, MD, PhD"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Pavle+S.+Milutinovic%2C+MD%2C+PhD%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_pavle-s-milutinovic-historical-penn-training-pavle-s-milutinovic-hospita_8162992546b7,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,historical_penn_training,"""pavle s milutinovic"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22pavle+s+milutinovic%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_pavle-s-milutinovic-historical-penn-training-pavle-s-milutinovic-penn-fe_7042e67aab33,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,historical_penn_training,"""pavle s milutinovic"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22pavle+s+milutinovic%22+%22Penn%22+fellowship
attending_history_query_pavle-s-milutinovic-historical-penn-training-pavle-s-milutinovic-univers_bc5e7a6e6648,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,historical_penn_training,"""pavle s milutinovic"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22pavle+s+milutinovic%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_pavle-s-milutinovic-historical-penn-training-pavle-s-milutinovic-univers_f377362108d2,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,historical_penn_training,"""pavle s milutinovic"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22pavle+s+milutinovic%22+%22University+of+Pennsylvania%22+residency
attending_history_query_pavle-s-milutinovic-historical-roster-or-alumni-pavle-s-milutinovic-md-p_8d0908f80451,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,historical_roster_or_alumni,"""Pavle S. Milutinovic, MD, PhD"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Pavle+S.+Milutinovic%2C+MD%2C+PhD%22+Penn+%22class+of%22+resident+fellow
attending_history_query_pavle-s-milutinovic-historical-roster-or-alumni-pavle-s-milutinovic-md-p_3badbe8c89d7,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,historical_roster_or_alumni,"""Pavle S. Milutinovic, MD, PhD"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Pavle+S.+Milutinovic%2C+MD%2C+PhD%22+Penn+alumni+fellow+resident
attending_history_query_pavle-s-milutinovic-official-penn-profile-site-pennmedicine-org-pavle-s-_a347a6db0cc2,pavle s milutinovic,"Pavle S. Milutinovic, MD, PhD",pavle s milutinovic,official_penn_profile,"site:pennmedicine.org ""Pavle S. Milutinovic, MD, PhD""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Pavle+S.+Milutinovic%2C+MD%2C+PhD%22
